soc,onet_soc,occupation,skill,importance_1_to_5,rating_date,onet_version,source_url
49-9043,49-9043.00,"Maintenance Workers, Machinery",Quality Control Analysis,3.12,08/2024,31.0,https://www.onetcenter.org/database.html
49-9043,49-9043.00,"Maintenance Workers, Machinery",Active Listening,3.0,08/2024,31.0,https://www.onetcenter.org/database.html
49-9043,49-9043.00,"Maintenance Workers, Machinery",Coordination,3.0,08/2024,31.0,https://www.onetcenter.org/database.html
49-9043,49-9043.00,"Maintenance Workers, Machinery",Critical Thinking,3.0,08/2024,31.0,https://www.onetcenter.org/database.html
49-9043,49-9043.00,"Maintenance Workers, Machinery",Judgment and Decision Making,3.0,08/2024,31.0,https://www.onetcenter.org/database.html
49-9043,49-9043.00,"Maintenance Workers, Machinery",Reading Comprehension,3.0,08/2024,31.0,https://www.onetcenter.org/database.html
49-9043,49-9043.00,"Maintenance Workers, Machinery",Time Management,3.0,08/2024,31.0,https://www.onetcenter.org/database.html
49-9043,49-9043.00,"Maintenance Workers, Machinery",Complex Problem Solving,2.88,08/2024,31.0,https://www.onetcenter.org/database.html
49-9043,49-9043.00,"Maintenance Workers, Machinery",Installation,2.88,08/2024,31.0,https://www.onetcenter.org/database.html
49-9043,49-9043.00,"Maintenance Workers, Machinery",Speaking,2.88,08/2024,31.0,https://www.onetcenter.org/database.html
49-9043,49-9043.00,"Maintenance Workers, Machinery",Active Learning,2.75,08/2024,31.0,https://www.onetcenter.org/database.html
49-9043,49-9043.00,"Maintenance Workers, Machinery",Equipment Selection,2.75,08/2024,31.0,https://www.onetcenter.org/database.html
49-9043,49-9043.00,"Maintenance Workers, Machinery",Monitoring,2.75,08/2024,31.0,https://www.onetcenter.org/database.html
49-9043,49-9043.00,"Maintenance Workers, Machinery",Social Perceptiveness,2.62,08/2024,31.0,https://www.onetcenter.org/database.html
49-9043,49-9043.00,"Maintenance Workers, Machinery",Writing,2.38,08/2024,31.0,https://www.onetcenter.org/database.html
49-9043,49-9043.00,"Maintenance Workers, Machinery",Instructing,2.25,08/2024,31.0,https://www.onetcenter.org/database.html
49-9043,49-9043.00,"Maintenance Workers, Machinery",Learning Strategies,2.12,08/2024,31.0,https://www.onetcenter.org/database.html
49-9043,49-9043.00,"Maintenance Workers, Machinery",Management of Personnel Resources,2.12,08/2024,31.0,https://www.onetcenter.org/database.html
49-9043,49-9043.00,"Maintenance Workers, Machinery",Negotiation,2.12,08/2024,31.0,https://www.onetcenter.org/database.html
49-9043,49-9043.00,"Maintenance Workers, Machinery",Persuasion,2.12,08/2024,31.0,https://www.onetcenter.org/database.html
49-9043,49-9043.00,"Maintenance Workers, Machinery",Service Orientation,2.12,08/2024,31.0,https://www.onetcenter.org/database.html
49-9043,49-9043.00,"Maintenance Workers, Machinery",Systems Analysis,2.12,08/2024,31.0,https://www.onetcenter.org/database.html
49-9043,49-9043.00,"Maintenance Workers, Machinery",Mathematics,2.0,08/2024,31.0,https://www.onetcenter.org/database.html
49-9043,49-9043.00,"Maintenance Workers, Machinery",Systems Evaluation,2.0,08/2024,31.0,https://www.onetcenter.org/database.html
49-9043,49-9043.00,"Maintenance Workers, Machinery",Management of Material Resources,1.88,08/2024,31.0,https://www.onetcenter.org/database.html
49-9043,49-9043.00,"Maintenance Workers, Machinery",Operations Analysis,1.88,08/2024,31.0,https://www.onetcenter.org/database.html
49-9043,49-9043.00,"Maintenance Workers, Machinery",Technology Design,1.88,08/2024,31.0,https://www.onetcenter.org/database.html
49-9043,49-9043.00,"Maintenance Workers, Machinery",Management of Financial Resources,1.75,08/2024,31.0,https://www.onetcenter.org/database.html
49-9043,49-9043.00,"Maintenance Workers, Machinery",Programming,1.75,08/2024,31.0,https://www.onetcenter.org/database.html
49-9043,49-9043.00,"Maintenance Workers, Machinery",Science,1.75,08/2024,31.0,https://www.onetcenter.org/database.html
49-9051,49-9051.00,Electrical Power-Line Installers and Repairers,Active Listening,3.38,08/2021,31.0,https://www.onetcenter.org/database.html
49-9051,49-9051.00,Electrical Power-Line Installers and Repairers,Troubleshooting,3.38,08/2021,31.0,https://www.onetcenter.org/database.html
49-9051,49-9051.00,Electrical Power-Line Installers and Repairers,Monitoring,3.25,08/2021,31.0,https://www.onetcenter.org/database.html
49-9051,49-9051.00,Electrical Power-Line Installers and Repairers,Operation and Control,3.25,08/2021,31.0,https://www.onetcenter.org/database.html
49-9051,49-9051.00,Electrical Power-Line Installers and Repairers,Operations Monitoring,3.25,08/2021,31.0,https://www.onetcenter.org/database.html
49-9051,49-9051.00,Electrical Power-Line Installers and Repairers,Complex Problem Solving,3.12,08/2021,31.0,https://www.onetcenter.org/database.html
49-9051,49-9051.00,Electrical Power-Line Installers and Repairers,Coordination,3.12,08/2021,31.0,https://www.onetcenter.org/database.html
49-9051,49-9051.00,Electrical Power-Line Installers and Repairers,Critical Thinking,3.12,08/2021,31.0,https://www.onetcenter.org/database.html
49-9051,49-9051.00,Electrical Power-Line Installers and Repairers,Judgment and Decision Making,3.12,08/2021,31.0,https://www.onetcenter.org/database.html
49-9051,49-9051.00,Electrical Power-Line Installers and Repairers,Quality Control Analysis,3.12,08/2021,31.0,https://www.onetcenter.org/database.html
49-9051,49-9051.00,Electrical Power-Line Installers and Repairers,Repairing,3.12,08/2021,31.0,https://www.onetcenter.org/database.html
49-9051,49-9051.00,Electrical Power-Line Installers and Repairers,Systems Analysis,3.12,08/2021,31.0,https://www.onetcenter.org/database.html
49-9051,49-9051.00,Electrical Power-Line Installers and Repairers,Active Learning,3.0,08/2021,31.0,https://www.onetcenter.org/database.html
49-9051,49-9051.00,Electrical Power-Line Installers and Repairers,Equipment Maintenance,3.0,08/2021,31.0,https://www.onetcenter.org/database.html
49-9051,49-9051.00,Electrical Power-Line Installers and Repairers,Installation,3.0,08/2021,31.0,https://www.onetcenter.org/database.html
49-9051,49-9051.00,Electrical Power-Line Installers and Repairers,Reading Comprehension,3.0,08/2021,31.0,https://www.onetcenter.org/database.html
49-9051,49-9051.00,Electrical Power-Line Installers and Repairers,Time Management,3.0,08/2021,31.0,https://www.onetcenter.org/database.html
49-9051,49-9051.00,Electrical Power-Line Installers and Repairers,Management of Personnel Resources,2.88,08/2021,31.0,https://www.onetcenter.org/database.html
49-9051,49-9051.00,Electrical Power-Line Installers and Repairers,Speaking,2.88,08/2021,31.0,https://www.onetcenter.org/database.html
49-9051,49-9051.00,Electrical Power-Line Installers and Repairers,Systems Evaluation,2.88,08/2021,31.0,https://www.onetcenter.org/database.html
49-9051,49-9051.00,Electrical Power-Line Installers and Repairers,Learning Strategies,2.75,08/2021,31.0,https://www.onetcenter.org/database.html
49-9051,49-9051.00,Electrical Power-Line Installers and Repairers,Social Perceptiveness,2.75,08/2021,31.0,https://www.onetcenter.org/database.html
49-9051,49-9051.00,Electrical Power-Line Installers and Repairers,Equipment Selection,2.62,08/2021,31.0,https://www.onetcenter.org/database.html
49-9051,49-9051.00,Electrical Power-Line Installers and Repairers,Persuasion,2.62,08/2021,31.0,https://www.onetcenter.org/database.html
49-9051,49-9051.00,Electrical Power-Line Installers and Repairers,Service Orientation,2.62,08/2021,31.0,https://www.onetcenter.org/database.html
49-9051,49-9051.00,Electrical Power-Line Installers and Repairers,Instructing,2.5,08/2021,31.0,https://www.onetcenter.org/database.html
49-9051,49-9051.00,Electrical Power-Line Installers and Repairers,Writing,2.5,08/2021,31.0,https://www.onetcenter.org/database.html
49-9051,49-9051.00,Electrical Power-Line Installers and Repairers,Mathematics,2.0,08/2021,31.0,https://www.onetcenter.org/database.html
49-9051,49-9051.00,Electrical Power-Line Installers and Repairers,Negotiation,2.0,08/2021,31.0,https://www.onetcenter.org/database.html
49-9051,49-9051.00,Electrical Power-Line Installers and Repairers,Operations Analysis,1.88,08/2021,31.0,https://www.onetcenter.org/database.html
49-9051,49-9051.00,Electrical Power-Line Installers and Repairers,Technology Design,1.88,08/2021,31.0,https://www.onetcenter.org/database.html
49-9051,49-9051.00,Electrical Power-Line Installers and Repairers,Science,1.75,08/2021,31.0,https://www.onetcenter.org/database.html
49-9051,49-9051.00,Electrical Power-Line Installers and Repairers,Management of Material Resources,1.62,08/2021,31.0,https://www.onetcenter.org/database.html
49-9051,49-9051.00,Electrical Power-Line Installers and Repairers,Management of Financial Resources,1.5,08/2021,31.0,https://www.onetcenter.org/database.html
49-9051,49-9051.00,Electrical Power-Line Installers and Repairers,Programming,1.25,08/2021,31.0,https://www.onetcenter.org/database.html
49-9052,49-9052.00,Telecommunications Line Installers and Repairers,Critical Thinking,3.12,08/2026,31.0,https://www.onetcenter.org/database.html
49-9052,49-9052.00,Telecommunications Line Installers and Repairers,Monitoring,3.12,08/2026,31.0,https://www.onetcenter.org/database.html
49-9052,49-9052.00,Telecommunications Line Installers and Repairers,Quality Control Analysis,3.12,08/2026,31.0,https://www.onetcenter.org/database.html
49-9052,49-9052.00,Telecommunications Line Installers and Repairers,Speaking,3.12,08/2026,31.0,https://www.onetcenter.org/database.html
49-9052,49-9052.00,Telecommunications Line Installers and Repairers,Active Listening,3.0,08/2026,31.0,https://www.onetcenter.org/database.html
49-9052,49-9052.00,Telecommunications Line Installers and Repairers,Coordination,3.0,08/2026,31.0,https://www.onetcenter.org/database.html
49-9052,49-9052.00,Telecommunications Line Installers and Repairers,Equipment Maintenance,3.0,08/2026,31.0,https://www.onetcenter.org/database.html
49-9052,49-9052.00,Telecommunications Line Installers and Repairers,Installation,3.0,08/2026,31.0,https://www.onetcenter.org/database.html
49-9052,49-9052.00,Telecommunications Line Installers and Repairers,Judgment and Decision Making,3.0,08/2026,31.0,https://www.onetcenter.org/database.html
49-9052,49-9052.00,Telecommunications Line Installers and Repairers,Operation and Control,3.0,08/2026,31.0,https://www.onetcenter.org/database.html
49-9052,49-9052.00,Telecommunications Line Installers and Repairers,Operations Monitoring,3.0,08/2026,31.0,https://www.onetcenter.org/database.html
49-9052,49-9052.00,Telecommunications Line Installers and Repairers,Reading Comprehension,3.0,08/2026,31.0,https://www.onetcenter.org/database.html
49-9052,49-9052.00,Telecommunications Line Installers and Repairers,Repairing,3.0,08/2026,31.0,https://www.onetcenter.org/database.html
49-9052,49-9052.00,Telecommunications Line Installers and Repairers,Time Management,3.0,08/2026,31.0,https://www.onetcenter.org/database.html
49-9052,49-9052.00,Telecommunications Line Installers and Repairers,Troubleshooting,3.0,08/2026,31.0,https://www.onetcenter.org/database.html
49-9052,49-9052.00,Telecommunications Line Installers and Repairers,Complex Problem Solving,2.88,08/2026,31.0,https://www.onetcenter.org/database.html
49-9052,49-9052.00,Telecommunications Line Installers and Repairers,Service Orientation,2.75,08/2026,31.0,https://www.onetcenter.org/database.html
49-9052,49-9052.00,Telecommunications Line Installers and Repairers,Social Perceptiveness,2.75,08/2026,31.0,https://www.onetcenter.org/database.html
49-9052,49-9052.00,Telecommunications Line Installers and Repairers,Active Learning,2.62,08/2026,31.0,https://www.onetcenter.org/database.html
49-9052,49-9052.00,Telecommunications Line Installers and Repairers,Writing,2.5,08/2026,31.0,https://www.onetcenter.org/database.html
49-9052,49-9052.00,Telecommunications Line Installers and Repairers,Equipment Selection,2.25,08/2026,31.0,https://www.onetcenter.org/database.html
49-9052,49-9052.00,Telecommunications Line Installers and Repairers,Systems Analysis,2.25,08/2026,31.0,https://www.onetcenter.org/database.html
49-9052,49-9052.00,Telecommunications Line Installers and Repairers,Mathematics,2.12,08/2026,31.0,https://www.onetcenter.org/database.html
49-9052,49-9052.00,Telecommunications Line Installers and Repairers,Negotiation,2.12,08/2026,31.0,https://www.onetcenter.org/database.html
49-9052,49-9052.00,Telecommunications Line Installers and Repairers,Persuasion,2.12,08/2026,31.0,https://www.onetcenter.org/database.html
49-9052,49-9052.00,Telecommunications Line Installers and Repairers,Systems Evaluation,2.12,08/2026,31.0,https://www.onetcenter.org/database.html
49-9052,49-9052.00,Telecommunications Line Installers and Repairers,Instructing,2.0,08/2026,31.0,https://www.onetcenter.org/database.html
49-9052,49-9052.00,Telecommunications Line Installers and Repairers,Learning Strategies,2.0,08/2026,31.0,https://www.onetcenter.org/database.html
49-9052,49-9052.00,Telecommunications Line Installers and Repairers,Management of Personnel Resources,1.88,08/2026,31.0,https://www.onetcenter.org/database.html
49-9052,49-9052.00,Telecommunications Line Installers and Repairers,Operations Analysis,1.88,08/2026,31.0,https://www.onetcenter.org/database.html
49-9052,49-9052.00,Telecommunications Line Installers and Repairers,Technology Design,1.75,08/2026,31.0,https://www.onetcenter.org/database.html
49-9052,49-9052.00,Telecommunications Line Installers and Repairers,Management of Material Resources,1.5,08/2026,31.0,https://www.onetcenter.org/database.html
49-9052,49-9052.00,Telecommunications Line Installers and Repairers,Management of Financial Resources,1.38,08/2026,31.0,https://www.onetcenter.org/database.html
49-9052,49-9052.00,Telecommunications Line Installers and Repairers,Programming,1.38,08/2026,31.0,https://www.onetcenter.org/database.html
49-9052,49-9052.00,Telecommunications Line Installers and Repairers,Science,1.38,08/2026,31.0,https://www.onetcenter.org/database.html
49-9062,49-9062.00,Medical Equipment Repairers,Repairing,4.25,08/2023,31.0,https://www.onetcenter.org/database.html
49-9062,49-9062.00,Medical Equipment Repairers,Equipment Maintenance,4.0,08/2023,31.0,https://www.onetcenter.org/database.html
49-9062,49-9062.00,Medical Equipment Repairers,Troubleshooting,3.88,08/2023,31.0,https://www.onetcenter.org/database.html
49-9062,49-9062.00,Medical Equipment Repairers,Operations Monitoring,3.5,08/2023,31.0,https://www.onetcenter.org/database.html
49-9062,49-9062.00,Medical Equipment Repairers,Quality Control Analysis,3.38,08/2023,31.0,https://www.onetcenter.org/database.html
49-9062,49-9062.00,Medical Equipment Repairers,Critical Thinking,3.12,08/2023,31.0,https://www.onetcenter.org/database.html
49-9062,49-9062.00,Medical Equipment Repairers,Reading Comprehension,3.12,08/2023,31.0,https://www.onetcenter.org/database.html
49-9062,49-9062.00,Medical Equipment Repairers,Active Learning,3.0,08/2023,31.0,https://www.onetcenter.org/database.html
49-9062,49-9062.00,Medical Equipment Repairers,Active Listening,3.0,08/2023,31.0,https://www.onetcenter.org/database.html
49-9062,49-9062.00,Medical Equipment Repairers,Complex Problem Solving,3.0,08/2023,31.0,https://www.onetcenter.org/database.html
49-9062,49-9062.00,Medical Equipment Repairers,Equipment Selection,3.0,08/2023,31.0,https://www.onetcenter.org/database.html
49-9062,49-9062.00,Medical Equipment Repairers,Judgment and Decision Making,3.0,08/2023,31.0,https://www.onetcenter.org/database.html
49-9062,49-9062.00,Medical Equipment Repairers,Systems Analysis,3.0,08/2023,31.0,https://www.onetcenter.org/database.html
